problem3


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2560  1.9256380e-01 7.15e-06 1.51e+00 -10.6 3.25e-02    -  9.02e-01 6.30e-02h  4
2561  1.7042196e-01 2.20e-02 1.28e+00 -10.6 4.28e+00    -  8.85e-02 1.54e-01f  1
2562  1.6974124e-01 1.22e-02 6.10e-01 -10.6 9.34e-01    -  9.86e-02 5.21e-01h  1
2563  1.6963204e-01 1.04e-02 5.21e-01 -10.6 6.12e-01    -  9.20e-01 1.47e-01h  1
2564  1.6914817e-01 9.54e-03 4.71e-01 -10.6 1.50e+00    -  9.64e-01 9.62e-02h  1
2565  1.6891286e-01 8.45e-03 4.13e-01 -11.0 1.04e+00    -  2.43e-01 1.22e-01h  1
2566  1.6901072e-01 8.29e-03 1.13e+00  -5.3 1.57e+01    -  9.73e-01 1.84e-02f  2
2567  1.7176903e-01 6.40e-03 8.16e-01  -3.6 8.82e-01    -  2.22e-01 5.50e-01f  1
2568  1.7482626e-01 9.78e-02 6.12e-01  -3.6 1.58e+00    -  1.63e-01 1.00e+00f  1
2569  1.6591961e-01 5.28e-01 4.90e-01  -3.6 1.95e+00    -  8.07e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2570  1.0539600e-01 2.80e-01 8.31e-02  -3.6 1.21e+00    -  8.32e-01 1.00e+00h  1
2571  1.4262969e-01 1.10e-01 8.03e-02  -3.6 2.04e+00    -  9.36e-01 5.95e-01h  1
2572  1.7161521e-01 3.49e-02 3.89e-01  -3.6 2.11e+00    -  7.23e-01 1.00e+00h  1
2573  1.6795610e-01 3.15e-02 1.72e-01  -3.6 9.36e-01    -  1.00e+00 1.00e+00h  1
2574  1.7323190e-01 8.06e-03 8.39e-02  -3.6 1.10e+00    -  1.00e+00 1.00e+00h  1
2575  1.7482382e-01 6.16e-03 4.30e-02  -3.6 4.22e-01    -  1.00e+00 1.00e+00h  1
2576  1.7524924e-01 6.24e-03 1.39e-01  -3.6 9.43e-01    -  1.00e+00 1.00e+00H  1
2577  1.7478734e-01 1.58e-03 3.23e-02  -3.6 3.12e-01    -  1.00e+00 1.00e+00h  1
2578  1.7495459e-01 7.24e-03 5.03e-02  -3.6 4.46e-01    -  1.00e+00 1.00e+00h  1
2579  1.7650825e-01 1.63e-03 2.10e-01  -3.6 2.43e+00    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2580  1.7533285e-01 3.93e-04 1.54e-01  -3.6 1.29e+00    -  1.00e+00 1.00e+00H  1
2581  1.7296354e-01 1.31e-02 1.77e-01  -3.6 1.92e+00    -  1.00e+00 5.00e-01h  2
2582  1.7235334e-01 1.33e-02 1.86e-02  -3.6 1.27e+00    -  1.00e+00 1.00e+00h  1
2583  1.7508992e-01 6.33e-04 3.29e-02  -3.6 1.14e-01    -  1.00e+00 1.00e+00h  1
2584  1.7521874e-01 1.86e-03 6.12e-02  -3.6 2.85e-01    -  1.00e+00 1.00e+00h  1
2585  1.7535443e-01 8.55e-04 1.20e-01  -3.6 1.61e-01    -  1.00e+00 1.00e+00h  1
2586  1.7543893e-01 6.43e-03 1.47e-01  -3.6 4.23e-01    -  1.00e+00 1.00e+00h  1
2587  1.7558200e-01 1.59e-05 1.03e-02  -3.6 6.77e-03    -  1.00e+00 1.00e+00h  1
2588  1.7570812e-01 6.52e-06 4.46e-03  -3.6 4.05e-03    -  1.00e+00 1.00e+00h  1
2589  1.7581644e-01 3.77e-06 3.30e-03  -3.6 3.46e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2590  1.7590735e-01 2.26e-06 2.82e-03  -3.6 3.07e-03    -  1.00e+00 1.00e+00h  1
2591  1.7598142e-01 1.91e-06 2.45e-03  -3.6 2.76e-03    -  1.00e+00 1.00e+00h  1
2592  1.7509445e-01 3.19e-05 6.41e-02  -5.4 1.38e-02    -  1.00e+00 6.12e-01h  1
2593  1.7433890e-01 9.82e-05 1.85e-02  -5.4 1.87e-02    -  1.00e+00 1.00e+00h  1
2594  1.7324753e-01 3.98e-04 2.91e-02  -5.4 3.25e-01    -  6.64e-02 1.02e-01h  1
2595  1.7299545e-01 4.02e-04 4.89e-02  -5.4 2.70e-01    -  2.88e-01 3.02e-02h  1
2596  1.7205557e-01 2.20e-03 4.79e-02  -5.4 1.01e-01    -  1.00e+00 7.89e-01h  1
2597  1.7213014e-01 1.87e-03 9.27e-02  -5.4 8.28e-03    -  4.65e-03 1.50e-01h  1
2598  1.7272220e-01 1.22e-06 3.13e-02  -5.4 5.68e-03    -  1.93e-01 1.00e+00h  1
2599  1.7217776e-01 1.03e-03 7.47e-03  -5.4 7.08e-02    -  8.16e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2600  1.7210132e-01 8.71e-04 1.74e-02  -5.4 1.66e-01    -  1.00e+00 2.18e-01h  1
2601  1.7219405e-01 1.80e-04 9.78e-03  -5.4 3.26e-02    -  1.00e+00 1.00e+00h  1
2602  1.7156429e-01 1.03e-02 4.12e-02  -5.4 4.19e+00    -  7.45e-01 1.10e-01h  1
2603  1.7137531e-01 5.31e-03 4.52e-02  -5.4 2.59e-01    -  1.91e-01 4.87e-01h  1
2604  1.7159878e-01 1.83e-03 2.41e-02  -5.4 1.93e-01    -  6.19e-01 1.00e+00h  1
2605  1.7165691e-01 4.00e-04 2.36e-02  -5.4 2.03e-01    -  1.00e+00 1.00e+00h  1
2606  1.7145468e-01 2.65e-03 6.56e-02  -5.4 1.04e+00    -  7.22e-01 3.17e-01h  1
2607  1.7136961e-01 3.57e-04 4.21e-02  -5.4 5.34e-01    -  1.00e+00 1.00e+00h  1
2608  1.7120335e-01 4.86e-03 3.78e-02  -5.4 6.83e-01    -  1.53e-01 1.00e+00h  1
2609  1.7106904e-01 5.92e-03 6.85e-02  -5.4 3.59e+00    -  7.41e-01 1.35e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2610  1.7100655e-01 5.86e-03 8.56e-02  -5.4 2.49e+00    -  2.96e-01 1.25e-01h  1
2611  1.7094879e-01 2.51e-03 5.02e-02  -5.4 6.81e-01    -  1.00e+00 1.00e+00h  1
2612  1.7091311e-01 2.37e-03 1.12e-01  -5.4 2.64e-01    -  5.94e-01 6.67e-01h  1
2613  1.7099591e-01 9.09e-04 2.16e-02  -5.4 8.86e-02    -  1.00e+00 1.00e+00h  1
2614  1.7089184e-01 2.51e-03 6.86e-02  -5.4 1.86e-01    -  1.00e+00 1.00e+00h  1
2615  1.7088387e-01 1.82e-03 5.45e-02  -5.4 8.39e-02    -  1.00e+00 2.85e-01h  1
2616  1.7053545e-01 2.59e-02 1.97e-01  -5.4 6.55e-01    -  1.00e+00 1.00e+00h  1
2617  1.7047790e-01 2.68e-03 4.19e-02  -5.4 2.63e-01    -  1.00e+00 1.00e+00h  1
2618  1.7090815e-01 7.22e-05 3.59e-02  -5.4 1.69e-01    -  1.00e+00 1.00e+00H  1
2619  1.7070969e-01 2.73e-03 1.57e-02  -5.4 1.66e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2620  1.7078745e-01 6.85e-04 3.94e-02  -5.4 2.10e-01    -  1.00e+00 1.00e+00H  1
2621  1.7076739e-01 1.92e-03 6.26e-02  -5.4 9.90e-01    -  1.00e+00 1.14e-01h  4
2622  1.7073853e-01 2.44e-03 7.83e-02  -5.4 1.16e+00    -  1.00e+00 7.30e-02h  4
2623  1.7067546e-01 1.28e-03 1.26e-01  -5.4 1.73e-01    -  1.00e+00 1.00e+00h  1
2624  1.7069370e-01 5.50e-04 1.62e-02  -5.4 8.09e-02    -  1.00e+00 1.00e+00h  1
2625  1.7072129e-01 2.25e-04 2.18e-02  -5.4 4.86e-02    -  1.00e+00 1.00e+00h  1
2626  1.7071774e-01 7.88e-04 2.42e-02  -5.4 9.73e-02    -  1.00e+00 1.00e+00h  1
2627  1.7073116e-01 5.12e-05 2.03e-02  -5.4 1.17e-01    -  1.00e+00 1.00e+00H  1
2628  1.7071297e-01 2.17e-04 4.98e-03  -5.4 1.07e-01    -  1.00e+00 1.00e+00h  1
2629  1.7075878e-01 2.07e-05 3.76e-02  -5.4 8.59e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2630  1.7068125e-01 2.65e-04 5.50e-03  -5.4 4.42e-02    -  1.00e+00 1.00e+00h  1
2631  1.7072055e-01 9.20e-06 1.78e-03  -5.4 8.55e-03    -  1.00e+00 1.00e+00h  1
2632  1.7072110e-01 4.83e-05 4.73e-03  -5.4 1.98e-02    -  1.00e+00 1.00e+00h  1
2633  1.7072039e-01 7.84e-06 8.68e-03  -5.4 2.84e-02    -  1.00e+00 1.00e+00h  1
2634  1.7071752e-01 2.54e-04 9.33e-03  -5.4 9.77e-02    -  1.00e+00 1.00e+00h  1
2635  1.7071508e-01 5.36e-05 1.87e-02  -5.4 4.35e-02    -  1.00e+00 1.00e+00h  1
2636  1.7071895e-01 3.20e-05 1.02e-02  -5.4 2.15e-02    -  1.00e+00 1.00e+00h  1
2637  1.7071950e-01 1.54e-05 2.43e-03  -5.4 2.68e-02    -  1.00e+00 1.00e+00h  1
2638  1.7072046e-01 3.98e-07 1.13e-02  -5.4 5.54e-02    -  1.00e+00 1.00e+00H  1
2639  1.7072257e-01 2.32e-07 4.05e-02  -5.4 2.10e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2640  1.7072249e-01 2.30e-07 4.06e-02  -5.4 3.49e-01    -  1.00e+00 3.91e-03h  9
2641  1.7071071e-01 2.59e-04 1.81e-02  -5.4 6.76e-02    -  1.00e+00 1.00e+00h  1
2642  1.7071197e-01 7.22e-05 1.43e-02  -5.4 3.25e-02    -  1.00e+00 1.00e+00h  1
2643  1.7071245e-01 3.72e-04 1.03e-02  -5.4 8.29e-02    -  1.00e+00 1.00e+00h  1
2644  1.7071187e-01 2.30e-04 2.82e-02  -5.4 6.17e-02    -  1.00e+00 1.00e+00h  1
2645  1.7068721e-01 3.50e-04 1.14e-03  -5.4 6.94e-02    -  1.00e+00 1.00e+00h  1
2646  1.7071596e-01 2.48e-06 2.20e-03  -5.4 1.49e-02    -  1.00e+00 1.00e+00h  1
2647  1.7071418e-01 5.36e-05 5.21e-03  -5.4 5.85e-01    -  1.00e+00 1.25e-01h  4
2648  1.7071291e-01 5.55e-05 9.84e-03  -5.4 1.08e+00    -  1.00e+00 6.25e-02h  5
2649  1.7071029e-01 3.95e-04 1.05e-02  -5.4 1.78e+00    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2650  1.7070928e-01 4.56e-04 1.05e-02  -5.4 1.01e+00    -  1.00e+00 6.25e-02h  5
2651  1.7070776e-01 4.61e-04 1.19e-02  -5.4 8.73e-01    -  1.00e+00 6.25e-02h  5
2652  1.7067387e-01 2.37e-02 1.90e-01  -5.4 1.52e+00    -  1.00e+00 1.00e+00h  1
2653  1.7044765e-01 2.41e-03 7.50e-02  -5.4 2.19e-01    -  1.00e+00 1.00e+00h  1
2654  1.7030421e-01 1.54e-01 1.86e-01  -5.4 3.64e+00    -  1.00e+00 1.00e+00h  1
2655  1.6868521e-01 2.24e-01 2.49e-01  -5.4 1.94e+02    -  3.71e-02 2.47e-02h  1
2656  1.6815273e-01 2.68e-01 2.94e-01  -5.4 1.45e+01    -  1.03e-01 1.01e-01h  1
2657  1.6706533e-01 2.45e-01 2.13e-01  -5.4 5.60e+00    -  1.79e-01 1.21e-01h  1
2658  1.6764018e-01 1.37e-01 9.32e-02  -5.4 2.60e+00    -  3.40e-02 3.90e-01h  1
2659  1.6766209e-01 1.30e-01 8.95e-02  -5.4 4.32e+00    -  5.22e-02 5.56e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2660  1.6904422e-01 6.71e-02 6.45e-02  -5.4 5.37e-01    -  1.00e+00 5.10e-01h  1
2661  1.7018837e-01 1.81e-02 3.91e-02  -5.4 1.69e-01    -  1.57e-01 7.17e-01h  1
2662  1.7034289e-01 1.36e-02 2.40e-02  -5.4 6.28e-02    -  4.96e-01 2.50e-01h  3
2663  1.7039349e-01 1.21e-02 2.60e-02  -5.4 5.07e-01    -  4.59e-01 1.25e-01h  4
2664  1.7041173e-01 1.16e-02 3.08e-02  -5.4 1.15e+00    -  7.30e-01 6.25e-02h  5
2665  1.7081281e-01 2.08e-04 6.56e-02  -5.4 5.31e-01    -  5.09e-01 1.00e+00H  1
2666  1.7081021e-01 6.19e-08 6.35e-04  -5.4 7.77e-04    -  1.00e+00 1.00e+00h  1
2667  1.7077122e-01 6.61e-07 3.28e-03  -5.4 3.75e-02    -  1.00e+00 1.00e+00H  1
2668  1.7076190e-01 1.79e-05 4.93e-03  -5.4 1.17e-02    -  1.00e+00 1.00e+00h  1
2669  1.7076206e-01 4.79e-06 1.04e-03  -5.4 1.38e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2670  1.7076883e-01 2.26e-07 3.06e-02  -5.4 1.78e-01    -  1.00e+00 1.00e+00H  1
2671  1.7070358e-01 2.54e-03 6.71e-02  -5.4 1.95e-01    -  1.00e+00 1.00e+00h  1
2672  1.7070170e-01 1.37e-03 1.64e-02  -5.4 9.02e-02    -  1.00e+00 5.00e-01h  2
2673  1.7072615e-01 4.47e-05 1.59e-02  -5.4 2.19e-02    -  1.00e+00 1.00e+00h  1
2674  1.7073130e-01 5.66e-05 4.35e-03  -5.4 4.34e-02    -  1.00e+00 1.00e+00h  1
2675  1.7077044e-01 4.70e-06 7.46e-02  -5.4 2.73e-01    -  1.00e+00 1.00e+00H  1
2676  1.7066835e-01 2.24e-03 4.79e-02  -5.4 1.36e-01    -  1.00e+00 1.00e+00h  1
2677  1.7057564e-01 2.19e-03 6.75e-03  -5.4 2.12e-01    -  1.00e+00 1.00e+00h  1
2678  1.7068650e-01 9.77e-04 1.09e-02  -5.4 1.29e-01    -  1.00e+00 1.00e+00h  1
2679  1.7069426e-01 3.42e-04 2.55e-02  -5.4 7.11e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2680  1.7069161e-01 4.28e-04 1.05e-02  -5.4 8.67e-02    -  1.00e+00 1.00e+00h  1
2681  1.7071467e-01 1.35e-04 7.55e-04  -5.4 5.42e-02    -  1.00e+00 1.00e+00h  1
2682  1.7072052e-01 1.56e-05 2.47e-03  -5.4 1.67e-02    -  1.00e+00 1.00e+00h  1
2683  1.7071701e-01 7.07e-05 1.18e-02  -5.4 6.13e-02    -  1.00e+00 1.00e+00h  1
2684  1.7074126e-01 6.92e-07 2.94e-02  -5.4 1.30e-01    -  1.00e+00 1.00e+00H  1
2685  1.7068743e-01 2.66e-04 1.50e-02  -5.4 6.05e-02    -  1.00e+00 1.00e+00h  1
2686  1.7071199e-01 3.31e-05 2.22e-03  -5.4 2.49e-02    -  1.00e+00 1.00e+00h  1
2687  1.7070703e-01 2.23e-04 2.17e-02  -5.4 7.20e-02    -  1.00e+00 1.00e+00h  1
2688  1.7070533e-01 2.18e-04 2.12e-02  -5.4 1.66e+00    -  1.00e+00 3.12e-02h  6
2689  1.7070634e-01 1.53e-05 4.63e-02  -5.4 1.77e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2690  1.7070458e-01 1.59e-04 6.03e-02  -5.4 3.82e+00    -  4.84e-01 2.31e-02h  6
2691  1.7070326e-01 2.73e-04 6.66e-02  -5.4 1.31e+00    -  1.00e+00 6.25e-02h  5
2692  1.7070252e-01 3.38e-04 7.06e-02  -5.4 9.10e-01    -  1.00e+00 6.25e-02h  5
2693  1.7069861e-01 5.50e-04 3.75e-02  -5.4 3.63e-01    -  1.00e+00 1.00e+00h  1
2694  1.7060735e-01 1.51e-02 1.65e-01  -5.4 9.14e-01    -  1.00e+00 1.00e+00h  1
2695  1.6954820e-01 9.96e-03 1.72e-02  -5.4 8.18e-01    -  6.44e-01 1.00e+00h  1
2696  1.7069316e-01 7.53e-04 1.25e-02  -5.4 1.84e-01    -  1.00e+00 1.00e+00h  1
2697  1.7068383e-01 2.33e-03 3.28e-02  -5.4 1.84e-01    -  1.00e+00 1.00e+00h  1
2698  1.7065391e-01 1.62e-03 7.05e-02  -5.4 2.36e-01    -  1.00e+00 1.00e+00h  1
2699  1.7074405e-01 5.69e-05 1.18e-01  -5.4 7.67e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2700  1.7073730e-01 9.24e-05 1.27e-01  -5.4 2.23e+00    -  1.00e+00 2.82e-02h  6
2701  1.7062120e-01 1.71e-03 3.35e-02  -5.4 2.28e-01    -  1.00e+00 1.00e+00h  1
2702  1.7059240e-01 3.59e-03 2.39e-02  -5.4 4.59e-01    -  1.00e+00 1.00e+00h  1
2703  1.7169583e-01 2.66e-05 7.62e-02  -5.4 4.83e-01    -  1.00e+00 1.00e+00H  1
2704  1.7070132e-01 5.89e-04 8.28e-03  -5.4 4.19e-01    -  6.48e-01 1.00e+00H  1
2705  1.7069262e-01 1.73e-04 6.75e-03  -5.4 4.84e-02    -  1.00e+00 1.00e+00h  1
2706  1.7069450e-01 4.79e-05 7.49e-03  -5.4 2.38e-02    -  1.00e+00 1.00e+00h  1
2707  1.7069755e-01 4.42e-05 5.42e-03  -5.4 1.91e-02    -  1.00e+00 1.00e+00h  1
2708  1.7069976e-01 7.09e-06 4.72e-04  -5.4 8.18e-03    -  1.00e+00 1.00e+00h  1
2709  1.7070015e-01 3.52e-07 9.08e-04  -5.4 4.45e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2710  1.7070018e-01 1.54e-07 3.73e-04  -5.4 2.82e-03    -  1.00e+00 1.00e+00h  1
2711  1.7070018e-01 6.64e-11 4.27e-04  -5.4 2.63e-03    -  1.00e+00 1.00e+00H  1
2712  1.7067209e-01 1.08e-04 8.90e-03  -7.0 4.46e-02    -  1.00e+00 8.20e-01h  1
2713  1.7066576e-01 6.44e-04 3.30e-02  -6.8 9.85e-02    -  1.00e+00 8.99e-01h  1
2714  1.7066145e-01 5.98e-04 2.92e-02  -6.8 5.78e-02    -  1.00e+00 1.00e+00f  1
2715  1.7065780e-01 9.69e-04 3.82e-03  -6.8 8.46e-02    -  1.00e+00 1.00e+00h  1
2716  1.7066330e-01 3.47e-04 1.88e-02  -6.8 4.12e-02    -  1.00e+00 1.00e+00h  1
2717  1.7064295e-01 2.91e-04 1.22e-03  -6.8 3.75e-02    -  1.00e+00 1.00e+00h  1
2718  1.7066834e-01 3.70e-07 8.46e-04  -6.8 2.10e-03    -  1.00e+00 1.00e+00h  1
2719  1.7066823e-01 1.21e-05 3.37e-03  -6.8 1.25e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2720  1.7066793e-01 1.15e-04 1.05e-02  -6.8 3.66e-02    -  1.00e+00 1.00e+00h  1
2721  1.7066654e-01 1.76e-04 1.74e-02  -6.8 4.52e-02    -  1.00e+00 1.00e+00h  1
2722  1.7066472e-01 3.97e-04 3.24e-03  -6.8 5.59e-02    -  1.00e+00 1.00e+00h  1
2723  1.7066695e-01 3.98e-05 1.03e-02  -6.8 3.17e-02    -  1.00e+00 1.00e+00h  1
2724  1.7066512e-01 2.35e-05 3.79e-04  -6.8 2.53e-02    -  1.00e+00 1.00e+00h  1
2725  1.7066811e-01 7.42e-07 7.20e-04  -6.8 2.19e-03    -  1.00e+00 1.00e+00h  1
2726  1.7066810e-01 4.11e-07 7.32e-05  -6.8 1.40e-03    -  1.00e+00 1.00e+00h  1
2727  1.7066813e-01 7.02e-10 1.75e-05  -6.8 3.41e-04    -  1.00e+00 1.00e+00h  1
2728  1.7066691e-01 9.99e-05 7.23e-03  -8.5 5.15e-02    -  9.99e-01 1.00e+00h  1
2729  1.7066558e-01 2.50e-05 3.59e-03  -8.5 2.34e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2730  1.7066910e-01 2.86e-07 6.32e-03  -8.5 3.26e-02    -  1.00e+00 1.00e+00H  1
2731  1.7066486e-01 6.70e-06 2.13e-03  -8.5 2.11e-02    -  1.00e+00 1.00e+00h  1
2732  1.7066712e-01 3.05e-08 2.53e-03  -8.5 1.30e-02    -  1.00e+00 1.00e+00H  1
2733  1.7066692e-01 1.46e-06 1.36e-03  -8.5 4.00e-03    -  1.00e+00 1.00e+00h  1
2734  1.7066701e-01 9.80e-07 8.82e-04  -8.5 4.64e-03    -  1.00e+00 1.00e+00h  1
2735  1.7066717e-01 8.38e-09 1.90e-03  -8.5 5.85e-03    -  1.00e+00 1.00e+00H  1
2736  1.7066688e-01 2.37e-06 1.33e-04  -8.5 5.81e-03    -  1.00e+00 1.00e+00h  1
2737  1.7066702e-01 1.95e-09 6.74e-05  -8.5 8.80e-04    -  1.00e+00 1.00e+00h  1
2738  1.7066661e-01 2.15e-04 1.52e-02  -9.7 1.49e-01    -  1.00e+00 1.00e+00h  1
2739  1.7066076e-01 1.87e-04 1.11e-03  -9.8 1.26e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2740  1.7070505e-01 6.05e-06 1.89e-02  -9.8 4.13e-02    -  1.00e+00 1.00e+00H  1
2741  1.7062898e-01 9.86e-05 6.49e-04  -9.8 3.99e-02    -  1.00e+00 1.00e+00h  1
2742  1.7066694e-01 4.79e-08 2.63e-04  -9.8 8.83e-04    -  1.00e+00 1.00e+00h  1
2743  1.7066694e-01 6.53e-07 4.20e-04  -9.8 5.91e-03    -  1.00e+00 1.00e+00h  1
2744  1.7067582e-01 3.28e-09 3.18e-02  -9.8 2.47e-01    -  1.00e+00 1.00e+00H  1
2745  1.7066819e-01 1.76e-08 1.49e-02  -9.8 1.78e-01    -  1.00e+00 1.00e+00H  1
2746  1.7066469e-01 1.73e-04 6.91e-03  -9.8 8.52e-01    -  1.00e+00 1.25e-01h  4
2747  1.7066374e-01 1.52e-04 6.34e-03  -9.8 1.03e-01    -  1.00e+00 1.25e-01h  4
2748  1.7066556e-01 1.21e-04 3.39e-03  -9.8 9.31e-02    -  1.00e+00 1.00e+00h  1
2749  1.7066542e-01 1.31e-04 7.20e-03  -9.8 6.17e-01    -  1.00e+00 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2750  1.7066520e-01 1.52e-04 1.11e-02  -9.8 4.03e+00    -  7.73e-01 1.56e-02h  7
2751  1.7066522e-01 1.51e-04 1.28e-02  -9.8 5.48e-01    -  1.00e+00 3.12e-02h  6
2752  1.7066512e-01 1.79e-04 1.77e-02  -9.8 1.10e+00    -  1.00e+00 6.25e-02h  5
2753  1.7066495e-01 1.84e-04 1.98e-02  -9.8 3.13e-01    -  1.00e+00 2.50e-01h  3
2754  1.7066474e-01 1.85e-04 2.12e-02  -9.8 1.13e+00    -  1.00e+00 1.56e-02h  7
2755  1.7066532e-01 5.16e-05 9.59e-03  -9.8 6.62e-02    -  1.00e+00 1.00e+00h  1
2756  1.7066671e-01 6.54e-05 3.78e-02  -9.8 3.40e-01    -  1.00e+00 1.00e+00H  1
2757  1.7066646e-01 8.31e-05 3.50e-02  -9.8 1.76e+01    -  3.33e-01 2.57e-03h  7
2758  1.7055420e-01 3.72e-02 1.07e-01  -9.8 2.61e+00    -  1.00e+00 7.80e-01H  1
2759  1.6995064e-01 1.91e-02 1.56e-01  -9.8 1.69e+00    -  1.32e-05 4.50e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2760  1.6931373e-01 1.86e-02 2.27e-01  -9.8 1.69e+01    -  1.77e-01 1.01e-01h  1
2761  1.6969729e-01 1.18e-02 8.40e-02  -9.8 3.38e+00    -  6.68e-01 5.00e-01h  2
2762  1.6903434e-01 1.02e-01 1.76e-01  -9.8 4.20e+00    -  4.63e-01 1.00e+00h  1
2763  1.6876052e-01 9.46e-02 1.14e-01  -9.8 5.87e+00    -  5.98e-01 5.68e-02h  1
2764  1.6349553e-01 5.83e-02 8.41e+00  -9.8 1.04e+01    -  1.44e-09 3.83e-01f  1
2765  1.6335926e-01 5.60e-02 8.11e+00  -9.8 6.10e+00    -  1.56e-06 3.63e-02h  1
2766  1.6314619e-01 5.61e-02 7.92e+00  -9.8 2.18e+01    -  1.35e-06 2.31e-02h  1
2767  1.6313761e-01 5.61e-02 7.92e+00  -9.8 2.95e+01    -  9.09e-03 8.34e-05h  1
2768  1.5821088e-01 5.27e-02 7.52e+00  -9.8 5.72e+01    -  3.55e-05 5.32e-02h  1
2769  1.5821703e-01 5.26e-02 7.51e+00  -9.6 4.20e+00    -  3.49e-01 1.65e-03h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2770  1.5822455e-01 5.26e-02 7.50e+00 -11.0 3.61e+00    -  5.38e-02 8.44e-04h  1
2771  1.5843911e-01 5.05e-02 7.23e+00  -9.8 6.12e+00    -  9.57e-01 4.02e-02h  1
2772  1.5822569e-01 4.96e-02 7.14e+00  -7.7 5.86e+00    -  5.90e-04 1.92e-02h  1
2773  1.5822975e-01 4.96e-02 7.11e+00  -8.0 2.43e+00    -  9.58e-02 4.60e-04H  1
2774  1.5951844e-01 3.74e-02 4.71e+00  -7.0 2.94e+00    -  3.52e-03 2.21e-01h  3
2775  1.5976232e-01 3.52e-02 4.52e+00  -8.5 3.68e+00    -  1.05e-02 5.03e-02h  3
2776  1.5930276e-01 5.21e-02 4.59e+00  -8.5 3.99e+01    -  8.16e-03 1.69e-02h  1
2777  1.5804179e-01 6.25e-02 4.68e+00  -8.5 5.82e+01    -  4.05e-02 4.60e-02h  1
2778  1.5890825e-01 5.62e-02 4.22e+00  -8.5 3.35e+00    -  5.15e-02 9.56e-02h  2
2779  1.5563730e-01 2.73e-01 3.61e+00  -8.5 4.05e+01    -  3.96e-03 4.89e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2780  1.5172112e-01 4.22e-01 3.84e+00  -8.5 2.36e+02    -  5.49e-03 9.59e-03h  1
2781  1.5263526e-01 3.96e-01 3.60e+00  -8.5 7.28e+00    -  3.26e-06 5.99e-02h  1
2782  1.5159991e-01 3.44e-01 3.08e+00  -8.5 2.45e+01    -  4.74e-02 1.45e-01h  1
2783  1.5099348e-01 3.39e-01 2.89e+00  -8.5 2.47e+01    -  1.90e-06 2.72e-02h  1
