problem5


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
  798        8260   -6.107681e-01     9.757e-08     2.326e-03     4.759e-05     3.707e-03  
  799        8279   -6.107681e-01     9.757e-08     2.326e-03     4.767e-05     3.700e-03  
  800        8298   -6.107681e-01     9.756e-08     2.326e-03     4.776e-05     3.693e-03  
  801        8317   -6.107681e-01     9.756e-08     2.326e-03     4.785e-05     3.686e-03  
  802        8336   -6.107681e-01     9.756e-08     2.326e-03     4.794e-05     3.679e-03  
  803        8355   -6.107681e-01     9.756e-08     2.326e-03     4.803e-05     3.672e-03  
  804        8374   -6.107681e-01     9.757e-08     2.326e-03     4.813e-05     3.665e-03  
  805        8394   -6.107681e-01     9.752e-08     1.628e-03     3.376e-05     3.661e-03  
  806        8414   -6.107681e-01     9.748e-08     1.628e-03     3.376e-05     3.656e-03  
  807        8434   -6.107681e-01     9.743e-08     1.628e-03     3.380e-05     3.651e-03  
  808        8454   -6.107681e-01     9.738e-08     1.628e-03     3.383e-05     3.646e-03  
  809        8474   -6.107681e-01     9.734e-08     1.628e-03     3.387e-05     3.641e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  810        8494   -6.107681e-01     9.730e-08     1.628e-03     3.392e-05     3.636e-03  
  811        8514   -6.107681e-01     9.725e-08     1.628e-03     3.396e-05     3.631e-03  
  812        8534   -6.107681e-01     9.721e-08     1.628e-03     3.401e-05     3.626e-03  
  813        8554   -6.107681e-01     9.716e-08     1.628e-03     3.406e-05     3.621e-03  
  814        8574   -6.107681e-01     9.712e-08     1.628e-03     3.410e-05     3.616e-03  
  815        8594   -6.107681e-01     9.708e-08     1.628e-03     3.415e-05     3.611e-03  
  816        8614   -6.107681e-01     9.704e-08     1.628e-03     3.420e-05     3.606e-03  
  817        8634   -6.107681e-01     9.700e-08     1.628e-03     3.425e-05     3.601e-03  
  818        8654   -6.107681e-01     9.696e-08     1.628e-03     3.430e-05     3.596e-03  
  819        8674   -6.107681e-01     9.692e-08     1.628e-03     3.435e-05     3.592e-03  
  820        8694   -6.107681e-01     9.688e-08     1.628e-03     3.440e-05     3.587e-03  
  821        8714   -6.107681e-01     9.684e-08     1.628e-03     3.445e-05     3.582e-03  
  822        8734   -6.107681e-01     9.680e-08     1.628e-03     3.450e-05     3.577e-03  
  823        8754   -6.107681e-01     9.676e-08     1.628e-03     3.455e-05     3.572e-03  
  824        8774   -6.107681e-01     9.672e-08     1.628e-03     3.460e-05     3.567e-03  
  825        8794   -6.107681e-01     9.668e-08     1.628e-03     3.465e-05     3.562e-03  
  826        8814   -6.107681e-01     9.664e-08     1.628e-03     3.470e-05     3.557e-03  
  827        8834   -6.107681e-01     9.661e-08     1.628e-03     3.475e-05     3.552e-03  
  828        8854   -6.107681e-01     9.657e-08     1.628e-03     3.480e-05     3.547e-03  
  829        8875   -6.107681e-01     9.652e-08     1.140e-03     2.440e-05     3.544e-03  
  830        8896   -6.107681e-01     9.647e-08     1.140e-03     2.439e-05     3.540e-03  
  831        8917   -6.107681e-01     9.642e-08     1.140e-03     2.441e-05     3.537e-03  
  832        8938   -6.107681e-01     9.637e-08     1.140e-03     2.443e-05     3.534e-03  
  833        8959   -6.107681e-01     9.632e-08     1.140e-03     2.445e-05     3.530e-03  
  834        8980   -6.107681e-01     9.627e-08     1.140e-03     2.447e-05     3.527e-03  
  835        9001   -6.107681e-01     9.621e-08     1.140e-03     2.449e-05     3.523e-03  
  836        9022   -6.107681e-01     9.616e-08     1.140e-03     2.452e-05     3.520e-03  
  837        9043   -6.107681e-01     9.611e-08     1.140e-03     2.454e-05     3.516e-03  
  838        9064   -6.107681e-01     9.606e-08     1.140e-03     2.456e-05     3.513e-03  
  839        9085   -6.107681e-01     9.601e-08     1.140e-03     2.459e-05     3.509e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  840        9106   -6.107681e-01     9.596e-08     1.140e-03     2.461e-05     3.506e-03  
  841        9127   -6.107681e-01     9.591e-08     1.140e-03     2.464e-05     3.502e-03  
  842        9148   -6.107681e-01     9.586e-08     1.140e-03     2.466e-05     3.499e-03  
  843        9169   -6.107681e-01     9.581e-08     1.140e-03     2.469e-05     3.495e-03  
  844        9190   -6.107681e-01     9.576e-08     1.140e-03     2.471e-05     3.492e-03  
  845        9211   -6.107681e-01     9.571e-08     1.140e-03     2.474e-05     3.488e-03  
  846        9232   -6.107681e-01     9.566e-08     1.140e-03     2.476e-05     3.485e-03  
  847        9253   -6.107681e-01     9.561e-08     1.140e-03     2.479e-05     3.482e-03  
  848        9274   -6.107681e-01     9.556e-08     1.140e-03     2.481e-05     3.478e-03  
  849        9295   -6.107681e-01     9.551e-08     1.140e-03     2.484e-05     3.475e-03  
  850        9316   -6.107681e-01     9.546e-08     1.140e-03     2.487e-05     3.471e-03  
  851        9337   -6.107681e-01     9.542e-08     1.140e-03     2.489e-05     3.468e-03  
  852        9358   -6.107681e-01     9.537e-08     1.140e-03     2.492e-05     3.464e-03  
  853        9379   -6.107681e-01     9.532e-08     1.140e-03     2.494e-05     3.461e-03  
  854        9400   -6.107681e-01     9.527e-08     1.140e-03     2.497e-05     3.457e-03  
  855        9421   -6.107681e-01     9.522e-08     1.140e-03     2.499e-05     3.454e-03  
  856        9442   -6.107681e-01     9.517e-08     1.140e-03     2.502e-05     3.451e-03  
  857        9463   -6.107681e-01     9.512e-08     1.140e-03     2.504e-05     3.447e-03  
  858        9484   -6.107681e-01     9.507e-08     1.140e-03     2.507e-05     3.444e-03  
  859        9505   -6.107681e-01     9.503e-08     1.140e-03     2.510e-05     3.440e-03  
  860        9526   -6.107681e-01     9.498e-08     1.140e-03     2.512e-05     3.437e-03  
  861        9547   -6.107681e-01     9.493e-08     1.140e-03     2.515e-05     3.434e-03  
  862        9568   -6.107681e-01     9.488e-08     1.140e-03     2.517e-05     3.430e-03  
  863        9589   -6.107681e-01     9.483e-08     1.140e-03     2.520e-05     3.427e-03  
  864        9610   -6.107681e-01     9.478e-08     1.140e-03     2.522e-05     3.423e-03  
  865        9631   -6.107681e-01     9.474e-08     1.140e-03     2.525e-05     3.420e-03  
  866        9652   -6.107681e-01     9.469e-08     1.140e-03     2.528e-05     3.417e-03  
  867        9673   -6.107681e-01     9.464e-08     1.140e-03     2.530e-05     3.413e-03  
  868        9694   -6.107681e-01     9.459e-08     1.140e-03     2.533e-05     3.410e-03  
  869        9715   -6.107681e-01     9.454e-08     1.140e-03     2.535e-05     3.406e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  870        9736   -6.107681e-01     9.450e-08     1.140e-03     2.538e-05     3.403e-03  
  871        9757   -6.107681e-01     9.445e-08     1.140e-03     2.540e-05     3.400e-03  
  872        9778   -6.107681e-01     9.440e-08     1.140e-03     2.543e-05     3.396e-03  
  873        9799   -6.107681e-01     9.435e-08     1.140e-03     2.546e-05     3.393e-03  
  874        9820   -6.107681e-01     9.431e-08     1.140e-03     2.548e-05     3.390e-03  
  875        9841   -6.107681e-01     9.426e-08     1.140e-03     2.551e-05     3.386e-03  
  876        9862   -6.107681e-01     9.421e-08     1.140e-03     2.553e-05     3.383e-03  
  877        9883   -6.107681e-01     9.417e-08     1.140e-03     2.556e-05     3.380e-03  
  878        9904   -6.107681e-01     9.412e-08     1.140e-03     2.559e-05     3.376e-03  
  879        9925   -6.107681e-01     9.407e-08     1.140e-03     2.561e-05     3.373e-03  
  880        9946   -6.107681e-01     9.402e-08     1.140e-03     2.564e-05     3.370e-03  
  881        9967   -6.107681e-01     9.398e-08     1.140e-03     2.566e-05     3.366e-03  
  882        9988   -6.107681e-01     9.393e-08     1.140e-03     2.569e-05     3.363e-03  
  883       10009   -6.107681e-01     9.388e-08     1.140e-03     2.572e-05     3.360e-03  
  884       10030   -6.107681e-01     9.384e-08     1.140e-03     2.574e-05     3.356e-03  
  885       10051   -6.107681e-01     9.379e-08     1.140e-03     2.577e-05     3.353e-03  
  886       10072   -6.107681e-01     9.374e-08     1.140e-03     2.580e-05     3.350e-03  
  887       10093   -6.107681e-01     9.370e-08     1.140e-03     2.582e-05     3.346e-03  
  888       10114   -6.107681e-01     9.365e-08     1.140e-03     2.585e-05     3.343e-03  
  889       10135   -6.107681e-01     9.360e-08     1.140e-03     2.587e-05     3.340e-03  
  890       10156   -6.107681e-01     9.356e-08     1.140e-03     2.590e-05     3.336e-03  
  891       10177   -6.107681e-01     9.351e-08     1.140e-03     2.593e-05     3.333e-03  
  892       10198   -6.107681e-01     9.347e-08     1.140e-03     2.595e-05     3.330e-03  
  893       10219   -6.107681e-01     9.342e-08     1.140e-03     2.598e-05     3.327e-03  
  894       10240   -6.107681e-01     9.337e-08     1.140e-03     2.601e-05     3.323e-03  
  895       10261   -6.107681e-01     9.333e-08     1.140e-03     2.603e-05     3.320e-03  
  896       10282   -6.107681e-01     9.328e-08     1.140e-03     2.606e-05     3.317e-03  
  897       10303   -6.107681e-01     9.324e-08     1.140e-03     2.608e-05     3.313e-03  
  898       10324   -6.107681e-01     9.319e-08     1.140e-03     2.611e-05     3.310e-03  
  899       10345   -6.107681e-01     9.315e-08     1.140e-03     2.614e-05     3.307e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  900       10366   -6.107681e-01     9.310e-08     1.140e-03     2.616e-05     3.304e-03  
  901       10387   -6.107681e-01     9.305e-08     1.140e-03     2.619e-05     3.300e-03  
  902       10408   -6.107681e-01     9.301e-08     1.140e-03     2.622e-05     3.297e-03  
  903       10429   -6.107681e-01     9.296e-08     1.140e-03     2.624e-05     3.294e-03  
  904       10450   -6.107681e-01     9.292e-08     1.140e-03     2.627e-05     3.291e-03  
  905       10471   -6.107681e-01     9.287e-08     1.140e-03     2.629e-05     3.287e-03  
  906       10492   -6.107681e-01     9.283e-08     1.140e-03     2.632e-05     3.284e-03  
  907       10513   -6.107681e-01     9.278e-08     1.140e-03     2.635e-05     3.281e-03  
  908       10534   -6.107681e-01     9.274e-08     1.140e-03     2.637e-05     3.278e-03  
  909       10555   -6.107681e-01     9.269e-08     1.140e-03     2.640e-05     3.275e-03  
  910       10576   -6.107681e-01     9.265e-08     1.140e-03     2.643e-05     3.271e-03  
  911       10597   -6.107681e-01     9.260e-08     1.140e-03     2.645e-05     3.268e-03  
  912       10618   -6.107681e-01     9.256e-08     1.140e-03     2.648e-05     3.265e-03  
  913       10639   -6.107681e-01     9.251e-08     1.140e-03     2.651e-05     3.262e-03  
  914       10660   -6.107681e-01     9.247e-08     1.140e-03     2.653e-05     3.259e-03  
  915       10681   -6.107681e-01     9.242e-08     1.140e-03     2.656e-05     3.255e-03  
  916       10702   -6.107682e-01     9.238e-08     1.140e-03     2.659e-05     3.252e-03  
  917       10723   -6.107682e-01     9.233e-08     1.140e-03     2.661e-05     3.249e-03  
  918       10744   -6.107682e-01     9.229e-08     1.140e-03     2.664e-05     3.246e-03  
  919       10765   -6.107682e-01     9.225e-08     1.140e-03     2.667e-05     3.243e-03  
  920       10786   -6.107682e-01     9.220e-08     1.140e-03     2.669e-05     3.239e-03  
  921       10807   -6.107682e-01     9.216e-08     1.140e-03     2.672e-05     3.236e-03  
  922       10828   -6.107682e-01     9.211e-08     1.140e-03     2.675e-05     3.233e-03  
  923       10849   -6.107682e-01     9.207e-08     1.140e-03     2.677e-05     3.230e-03  
  924       10870   -6.107682e-01     9.203e-08     1.140e-03     2.680e-05     3.227e-03  
  925       10891   -6.107682e-01     9.198e-08     1.140e-03     2.683e-05     3.224e-03  
  926       10912   -6.107682e-01     9.194e-08     1.140e-03     2.685e-05     3.220e-03  
  927       10933   -6.107682e-01     9.189e-08     1.140e-03     2.688e-05     3.217e-03  
  928       10954   -6.107682e-01     9.185e-08     1.140e-03     2.691e-05     3.214e-03  
  929       10975   -6.107682e-01     9.181e-08     1.140e-03     2.693e-05     3.211e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  930       10996   -6.107682e-01     9.176e-08     1.140e-03     2.696e-05     3.208e-03  
  931       11017   -6.107682e-01     9.172e-08     1.140e-03     2.699e-05     3.205e-03  
  932       11038   -6.107682e-01     9.168e-08     1.140e-03     2.701e-05     3.202e-03  
  933       11059   -6.107682e-01     9.163e-08     1.140e-03     2.704e-05     3.199e-03  
  934       11080   -6.107682e-01     9.159e-08     1.140e-03     2.707e-05     3.195e-03  
  935       11101   -6.107682e-01     9.155e-08     1.140e-03     2.709e-05     3.192e-03  
  936       11122   -6.107682e-01     9.150e-08     1.140e-03     2.712e-05     3.189e-03  
  937       11143   -6.107682e-01     9.146e-08     1.140e-03     2.715e-05     3.186e-03  
  938       11164   -6.107682e-01     9.142e-08     1.140e-03     2.717e-05     3.183e-03  
  939       11185   -6.107682e-01     9.137e-08     1.140e-03     2.720e-05     3.180e-03  
  940       11206   -6.107682e-01     9.133e-08     1.140e-03     2.723e-05     3.177e-03  
  941       11227   -6.107682e-01     9.129e-08     1.140e-03     2.725e-05     3.174e-03  
  942       11248   -6.107682e-01     9.125e-08     1.140e-03     2.728e-05     3.171e-03  
  943       11269   -6.107682e-01     9.120e-08     1.140e-03     2.731e-05     3.168e-03  
  944       11290   -6.107682e-01     9.116e-08     1.140e-03     2.733e-05     3.165e-03  
  945       11311   -6.107682e-01     9.112e-08     1.140e-03     2.736e-05     3.161e-03  
  946       11332   -6.107682e-01     9.108e-08     1.140e-03     2.739e-05     3.158e-03  
  947       11353   -6.107682e-01     9.103e-08     1.140e-03     2.741e-05     3.155e-03  
  948       11374   -6.107682e-01     9.099e-08     1.140e-03     2.744e-05     3.152e-03  
  949       11395   -6.107682e-01     9.095e-08     1.140e-03     2.747e-05     3.149e-03  
  950       11416   -6.107682e-01     9.091e-08     1.140e-03     2.749e-05     3.146e-03  
  951       11437   -6.107682e-01     9.087e-08     1.140e-03     2.752e-05     3.143e-03  
  952       11458   -6.107682e-01     9.082e-08     1.140e-03     2.755e-05     3.140e-03  
