problem2
*********** generating gradients please wait ***********


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

                                            First-order      Norm of
 Iter F-count            f(x)  Feasibility   optimality         step
 826  1.0985658e-01 5.14e-01 4.95e-01  -6.3 1.43e+03    -  9.99e-04 3.52e-04h  4
 827  1.0739756e-01 4.88e-01 3.02e-01  -6.3 3.10e+01    -  9.29e-02 5.09e-02h  3
 828  1.1414422e-01 1.59e-01 1.09e-01  -6.3 1.61e+00    -  1.00e+00 6.77e-01h  1
 829  1.2048462e-01 1.72e-02 1.60e-01  -6.3 3.56e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 830  1.2029390e-01 1.82e-02 1.24e-01  -6.3 8.95e-01    -  6.39e-01 1.00e+00h  1
 831  1.2039630e-01 2.17e-03 2.25e-02  -6.3 2.20e-01    -  1.00e+00 1.00e+00h  1
 832  1.2074086e-01 4.19e-03 1.48e-01  -6.3 6.56e-01    -  1.00e+00 1.00e+00H  1
 833  1.2018764e-01 3.91e-02 4.09e-01  -6.3 1.65e+00    -  1.00e+00 5.00e-01h  2
 834  1.1829782e-01 1.07e-01 5.04e-02  -6.3 1.38e+00    -  1.00e+00 1.00e+00h  1
 835  1.1939828e-01 5.35e-02 1.82e-02  -6.3 4.11e-01    -  1.00e+00 5.00e-01h  2
 836  1.1955321e-01 3.68e-02 8.07e-02  -6.3 2.56e+00    -  8.02e-01 2.95e-01h  2
 837  1.2018968e-01 2.32e-02 1.46e-02  -6.3 8.78e-01    -  1.00e+00 1.00e+00h  1
 838  1.2052316e-01 1.06e-03 5.04e-02  -6.3 1.14e-01    -  1.00e+00 1.00e+00h  1
 839  1.2048655e-01 1.02e-03 2.72e-02  -6.3 2.13e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 840  1.2118544e-01 3.15e-04 2.09e-01  -6.3 9.18e-01    -  1.00e+00 1.00e+00H  1
 841  1.2112329e-01 3.44e-04 1.97e-01  -6.3 2.52e+00    -  2.31e-01 3.12e-02h  6
 842  1.1874331e-01 5.59e-02 1.47e-01  -6.3 1.76e+00    -  1.00e+00 5.00e-01h  2
 843  1.1912730e-01 2.32e-02 1.97e-02  -6.3 6.70e-01    -  1.00e+00 1.00e+00h  1
 844  1.2045702e-01 7.60e-04 1.18e-02  -6.3 9.86e-02    -  1.00e+00 1.00e+00h  1
 845  1.2047256e-01 4.59e-04 1.03e-02  -6.3 8.62e-02    -  1.00e+00 1.00e+00h  1
 846  1.2048486e-01 5.05e-05 3.66e-02  -6.3 2.79e-01    -  1.00e+00 1.00e+00H  1
 847  1.2044961e-01 2.96e-03 3.46e-02  -6.9 3.90e-01    -  1.00e+00 1.00e+00h  1
 848  1.2032541e-01 3.72e-03 1.18e-02  -7.1 3.81e-01    -  4.13e-01 1.00e+00h  1
 849  1.2047773e-01 4.23e-04 4.04e-03  -7.1 1.07e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 850  1.2047703e-01 5.91e-05 9.24e-03  -7.1 4.96e-02    -  1.00e+00 1.00e+00h  1
 851  1.2047370e-01 2.09e-03 1.34e-02  -7.1 1.89e-01    -  1.00e+00 1.00e+00h  1
 852  1.2046008e-01 4.43e-03 4.56e-02  -7.1 3.55e-01    -  1.00e+00 1.00e+00h  1
 853  1.2069810e-01 3.34e-05 9.99e-02  -7.1 5.96e-01    -  1.00e+00 1.00e+00H  1
 854  1.2024325e-01 6.63e-03 5.61e-03  -7.1 6.35e-01    -  1.00e+00 1.00e+00h  1
 855  1.2035048e-01 3.63e-03 1.22e-02  -7.1 3.83e-01    -  1.00e+00 5.00e-01h  2
 856  1.2035741e-01 3.99e-03 2.94e-02  -7.1 6.44e-01    -  1.00e+00 3.41e-01h  2
 857  1.2047963e-01 6.45e-06 2.11e-03  -7.1 4.03e-01    -  5.53e-01 1.00e+00H  1
 858  1.2046053e-01 1.22e-03 6.67e-02  -8.0 2.37e-01    -  1.00e+00 1.00e+00h  1
 859  1.2037775e-01 1.12e-03 1.81e-03  -8.1 2.28e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 860  1.2047864e-01 4.63e-06 1.42e-03  -8.1 1.34e-02    -  1.00e+00 1.00e+00h  1
 861  1.2047856e-01 2.99e-07 2.68e-04 -10.1 4.47e-03    -  1.00e+00 1.00e+00h  1
 862  1.2047832e-01 1.54e-05 2.43e-03 -11.0 3.18e-02    -  1.00e+00 1.00e+00h  1
 863  1.2047770e-01 3.11e-05 6.74e-03 -11.0 3.40e-02    -  1.00e+00 1.00e+00h  1
 864  1.2047713e-01 1.96e-04 4.45e-03 -11.0 7.04e-02    -  1.00e+00 1.00e+00h  1
 865  1.2047360e-01 2.54e-04 1.38e-02 -11.0 6.85e-02    -  1.00e+00 1.00e+00h  1
 866  1.2045783e-01 9.06e-04 3.27e-03 -11.0 1.39e-01    -  1.00e+00 1.00e+00h  1
 867  1.2047726e-01 6.44e-05 3.69e-03 -11.0 4.54e-02    -  1.00e+00 1.00e+00h  1
 868  1.2047675e-01 1.79e-04 1.91e-02 -11.0 6.47e-02    -  1.00e+00 1.00e+00h  1
 869  1.2047009e-01 2.74e-04 2.35e-03 -11.0 5.11e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 870  1.2047719e-01 1.21e-04 6.78e-03 -11.0 6.22e-02    -  1.00e+00 1.00e+00h  1
 871  1.2047624e-01 6.01e-05 5.59e-03 -11.0 4.02e-02    -  1.00e+00 1.00e+00h  1
 872  1.2047678e-01 4.95e-05 1.32e-03 -11.0 5.80e-02    -  1.00e+00 1.00e+00h  1
 873  1.2048877e-01 1.69e-05 1.90e-02 -11.0 1.15e-01    -  1.00e+00 1.00e+00H  1
 874  1.2047892e-01 7.19e-06 3.50e-03 -11.0 1.53e-01    -  1.00e+00 1.00e+00H  1
 875  1.2050262e-01 2.39e-06 2.53e-02 -11.0 2.54e-01    -  1.00e+00 1.00e+00H  1
 876  1.2045273e-01 8.94e-04 5.25e-03 -11.0 2.44e-01    -  1.00e+00 1.00e+00h  1
 877  1.2047821e-01 3.43e-05 8.02e-03 -11.0 4.10e-02    -  1.00e+00 1.00e+00h  1
 878  1.2047607e-01 7.51e-05 5.47e-03 -11.0 3.00e-02    -  1.00e+00 1.00e+00h  1
 879  1.2047423e-01 1.12e-04 4.01e-03 -11.0 4.13e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 880  1.2046612e-01 1.20e-03 1.19e-02 -11.0 1.50e-01    -  1.00e+00 1.00e+00h  1
 881  1.2045734e-01 1.11e-03 1.60e-02 -11.0 1.26e-01    -  1.00e+00 1.00e+00h  1
 882  1.2045426e-01 3.83e-03 4.79e-02 -11.0 2.66e-01    -  9.87e-01 1.00e+00h  1
 883  1.2045421e-01 2.25e-03 1.15e-02 -11.0 1.93e-01    -  1.00e+00 1.00e+00h  1
 884  1.2045596e-01 1.96e-03 6.00e-03 -11.0 1.73e-01    -  1.00e+00 1.25e-01h  4
 885  1.2044620e-01 7.24e-03 4.62e-02 -11.0 7.20e-01    -  1.00e+00 9.14e-01h  1
 886  1.2026083e-01 9.58e-03 4.30e-02 -11.0 7.00e-01    -  1.21e-05 1.00e+00h  1
 887  1.2027169e-01 9.09e-03 2.81e-02 -11.0 1.54e+00    -  1.00e+00 1.25e-01h  4
 888  1.2034830e-01 5.06e-03 5.91e-03 -11.0 1.32e-01    -  1.00e+00 4.44e-01h  1
 889  1.2047079e-01 9.05e-05 2.01e+01 -11.0 3.30e-02    -  3.82e-09 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 890  1.2047350e-01 6.05e-05 1.35e+01 -11.0 2.41e-02    -  1.00e+00 3.29e-01h  1
 891  1.2048586e-01 1.77e-05 2.44e-02 -11.0 8.00e-02    -  3.11e-05 1.00e+00H  1
 892  1.2047902e-01 1.46e-05 6.81e-03 -11.0 9.64e-02    -  6.06e-02 1.00e+00H  1
 893  1.2047806e-01 2.01e-05 2.46e-03 -11.0 1.45e-02    -  3.30e-01 1.00e+00h  1
 894  1.2047832e-01 8.11e-06 1.33e-03 -11.0 1.92e-02    -  1.00e+00 1.00e+00h  1
 895  1.2047786e-01 8.71e-05 5.93e-03 -11.0 4.07e-02    -  1.00e+00 1.00e+00h  1
 896  1.2047810e-01 2.53e-05 3.28e-04 -11.0 2.01e-02    -  1.00e+00 1.00e+00h  1
 897  1.2047684e-01 2.08e-04 7.85e-03  -9.0 9.73e-02    -  1.00e+00 8.48e-01h  1
 898  1.2046100e-01 1.53e-04 9.60e-04  -9.1 7.82e-02    -  2.53e-02 1.00e+00h  1
 899  1.2047840e-01 2.17e-08 1.72e-04  -9.1 1.56e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 900  1.2047839e-01 2.56e-07 3.51e-04 -11.0 3.23e-03    -  1.00e+00 1.00e+00h  1
 901  1.2047839e-01 2.58e-07 2.67e-04 -11.0 3.33e-03    -  1.00e+00 1.00e+00h  1
 902  1.2047838e-01 1.27e-06 4.63e-04 -11.0 7.88e-03    -  1.00e+00 1.00e+00h  1
 903  1.2047839e-01 2.19e-06 7.23e-04 -11.0 7.08e-03    -  1.00e+00 1.00e+00h  1
 904  1.2047834e-01 8.49e-06 1.04e-03 -11.0 1.25e-02    -  1.00e+00 1.00e+00h  1
 905  1.2047820e-01 1.87e-06 3.56e-04 -11.0 1.18e-02    -  1.00e+00 1.00e+00h  1
 906  1.2047783e-01 8.07e-05 2.44e-03 -10.7 6.70e-02    -  1.00e+00 1.00e+00h  1
 907  1.2047670e-01 8.34e-05 6.18e-03 -10.8 3.75e-02    -  1.00e+00 1.00e+00h  1
 908  1.2047358e-01 1.82e-04 9.57e-03 -10.8 5.90e-02    -  1.00e+00 1.00e+00h  1
 909  1.2045225e-01 1.27e-04 1.98e-03 -10.8 4.41e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 910  1.2047840e-01 1.28e-07 3.13e-04 -10.8 2.05e-03    -  1.00e+00 1.00e+00h  1
 911  1.2047834e-01 2.26e-05 4.00e-03 -10.8 3.46e-02    -  1.00e+00 1.00e+00h  1
 912  1.2047795e-01 2.11e-05 5.54e-03 -10.8 3.95e-02    -  1.00e+00 1.00e+00h  1
 913  1.2047555e-01 1.66e-04 1.57e-02 -11.0 7.92e-02    -  1.00e+00 1.00e+00h  1
 914  1.2047481e-01 2.80e-04 1.14e-02 -11.0 1.48e-01    -  1.00e+00 8.71e-01h  1
 915  1.2045675e-01 8.39e-03 1.11e-01 -11.0 3.49e-01    -  1.37e-05 1.00e+00f  1
 916  1.2042111e-01 4.74e-03 1.08e-02 -11.0 2.59e-01    -  2.06e-01 1.00e+00h  1
 917  1.2046929e-01 3.91e-04 1.92e-02 -11.0 8.06e-02    -  1.00e+00 1.00e+00h  1
 918  1.2038732e-01 3.68e-04 9.15e-03 -11.0 1.23e-01    -  1.00e+00 1.00e+00h  1
 919  1.2047684e-01 5.32e-05 9.12e-04 -11.0 3.79e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 920  1.2047605e-01 1.76e-05 1.15e-02 -11.0 1.75e-02    -  1.00e+00 1.00e+00h  1
 921  1.2047849e-01 2.97e-06 4.19e-04 -11.0 3.61e-02    -  1.00e+00 1.00e+00H  1
 922  1.2047819e-01 1.17e-05 5.78e-04 -11.0 2.77e-02    -  1.00e+00 1.00e+00h  1
 923  1.2047821e-01 1.23e-05 2.68e-03 -11.0 2.67e-02    -  1.00e+00 1.00e+00h  1
 924  1.2047833e-01 3.40e-06 9.48e-04 -11.0 7.19e-03    -  1.00e+00 1.00e+00h  1
 925  1.2047838e-01 4.00e-07 9.78e-05 -11.0 3.03e-03    -  1.00e+00 1.00e+00h  1
 926  1.2047832e-01 1.48e-06 1.74e-03 -11.0 5.26e-03    -  1.00e+00 1.00e+00h  1
 927  1.2047812e-01 1.33e-06 1.63e-05 -11.0 5.01e-03    -  1.00e+00 1.00e+00h  1
 928  1.2047840e-01 3.00e-08 1.74e-04 -11.0 1.05e-03    -  1.00e+00 1.00e+00h  1
 929  1.2047840e-01 1.96e-08 2.83e-05 -11.0 7.46e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 930  1.2047840e-01 4.51e-12 8.50e-05 -11.0 9.22e-04    -  1.00e+00 1.00e+00H  1
 931  1.2047840e-01 2.00e-08 4.63e-05 -11.0 9.77e-04    -  1.00e+00 1.00e+00h  1
 932  1.2047840e-01 2.73e-12 1.15e-05 -11.0 6.73e-04    -  1.00e+00 1.00e+00H  1
 933  1.2047839e-01 5.69e-05 8.52e-04 -11.0 3.34e-02    -  1.00e+00 7.46e-01h  1
 934  1.2047832e-01 8.72e-06 2.11e-04 -11.0 1.50e-02    -  5.44e-03 1.00e+00h  1
 935  1.2047744e-01 5.73e-04 1.78e-02 -11.0 1.20e-01    -  1.00e+00 1.00e+00h  1
 936  1.2046858e-01 6.37e-04 7.41e-04 -11.0 1.24e-01    -  1.00e+00 1.00e+00h  1
 937  1.2047814e-01 3.06e-04 7.96e-03 -11.0 1.03e-01    -  2.01e-01 1.00e+00h  1
 938  1.2047747e-01 4.27e-04 3.86e-03 -11.0 1.30e-01    -  1.00e+00 4.77e-01h  1
 939  1.2049814e-01 8.55e-07 9.07e-03 -11.0 1.92e-01  -5.5 1.48e-03 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 940  1.2049600e-01 1.36e-06 8.53e-03 -11.0 1.57e-01    -  1.00e+00 5.46e-02h  3
 941  1.2045859e-01 2.22e-03 7.10e-03 -11.0 3.31e-01    -  3.89e-02 1.00e+00h  1
 942  1.2044250e-01 2.39e-03 6.94e-03 -11.0 1.14e+00    -  1.00e+00 5.53e-02h  1
 943  1.2047124e-01 1.90e-04 3.04e+00 -11.0 9.88e-02    -  1.02e-08 1.00e+00h  1
 944  1.2047115e-01 1.88e-04 3.00e+00 -11.0 1.11e+00    -  1.00e+00 1.05e-02h  1
 945  1.2047810e-01 1.34e-05 3.44e+00 -11.0 2.45e-02    -  1.71e-06 1.00e+00h  1
 946  1.2047808e-01 1.28e-05 3.30e+00 -11.0 5.47e-02    -  1.00e+00 4.19e-02h  1
 947  1.2047746e-01 2.77e-05 4.41e+00 -11.0 2.58e-02    -  3.36e-05 1.00e+00f  1
 948  1.2047804e-01 6.10e-06 6.28e-04 -11.0 2.53e-02    -  1.00e+00 1.00e+00h  1
 949  1.2047801e-01 2.82e-05 1.05e-03 -11.0 2.61e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 950  1.2047740e-01 2.09e-05 1.33e-04 -11.0 2.43e-02    -  9.08e-01 1.00e+00h  1
 951  1.2047839e-01 6.36e-08 4.93e-05 -11.0 2.46e-03    -  7.93e-01 1.00e+00h  1
 952  1.2047839e-01 8.49e-07 3.09e-04 -11.0 8.98e-03    -  7.86e-01 1.00e+00h  1
 953  1.2047838e-01 4.90e-07 7.39e-04 -11.0 4.11e-03    -  7.00e-01 1.00e+00h  1
 954  1.2047838e-01 8.05e-07 3.03e-04 -11.0 2.11e-02    -  1.00e+00 3.69e-01h  1
 955  1.2047838e-01 7.80e-07 2.99e+02 -11.0 6.38e-03    -  3.23e-09 3.12e-02f  6
 956  1.2047836e-01 7.12e-06 9.79e-04 -11.0 2.29e-02  -6.0 4.53e-02 1.00e+00h  1
 957  1.2047827e-01 1.97e-06 1.71e-04 -11.0 1.50e-02    -  8.87e-01 1.00e+00h  1
 958  1.2047808e-01 7.73e-05 1.08e-03 -11.0 5.30e-02    -  6.17e-02 1.00e+00h  1
 959  1.2047709e-01 6.52e-05 1.21e-03 -11.0 4.39e-02    -  9.17e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 960  1.2047664e-01 6.16e-05 7.23e-04  -9.0 1.94e-01    -  1.00e+00 7.55e-02h  1
 961  1.2047829e-01 2.32e-06 1.23e-03 -11.0 1.07e-02    -  5.74e-01 1.00e+00h  1
 962  1.2047838e-01 4.86e-07 1.06e-03  -9.5 2.39e-03    -  2.82e-02 1.00e+00h  1
 963  1.2047839e-01 1.28e-07 7.75e-05  -9.5 1.28e-03    -  9.07e-01 1.00e+00h  1
 964  1.2047839e-01 8.44e-10 1.96e-05 -11.0 1.49e-04    -  1.00e+00 1.00e+00h  1
 965  1.2047839e-01 3.22e-08 2.30e-05 -11.0 8.46e-04    -  1.00e+00 1.00e+00h  1
 966  1.2047839e-01 5.13e-09 1.68e-05 -11.0 5.93e-04    -  1.00e+00 1.00e+00h  1
 967  1.2047839e-01 1.04e-12 2.66e-05 -11.0 7.97e-04    -  1.00e+00 1.00e+00H  1
 968  1.2047839e-01 1.15e-08 1.74e-05 -11.0 7.64e-04    -  1.00e+00 1.00e+00h  1
 969  1.2047839e-01 6.28e-10 2.47e-05 -11.0 1.66e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 970  1.2047839e-01 2.52e-09 3.07e-06 -11.0 5.31e-05    -  1.00e+00 1.00e+00h  1
 971  1.2047839e-01 1.69e-08 4.16e-05 -11.0 1.33e-03    -  1.00e+00 1.00e+00h  1
 972  1.2047839e-01 1.74e-08 1.94e-05 -11.0 1.10e-03    -  1.00e+00 1.00e+00h  1
 973  1.2047839e-01 4.03e-07 4.53e-04 -11.0 4.13e-03    -  1.00e+00 1.00e+00h  1
 974  1.2047838e-01 4.01e-07 6.92e-06 -11.0 3.71e-03    -  1.00e+00 9.79e-01h  1
 975  1.2047838e-01 3.95e-07 6.31e+01 -11.0 1.38e-03    -  2.45e-09 1.56e-02f  7
 976  1.2047839e-01 6.89e-10 6.05e-04 -11.0 2.59e-04    -  2.95e-02 1.00e+00h  1
 977  1.2047839e-01 1.75e-09 5.74e-06 -11.0 2.92e-04    -  7.72e-01 1.00e+00h  1
 978  1.2047839e-01 3.14e-10 2.19e-06 -11.0 1.27e-04    -  8.42e-01 1.00e+00h  1
 979  1.2047839e-01 2.21e-10 5.50e-07 -11.0 4.00e-05    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 980  1.2047839e-01 9.00e-10 2.63e-05 -11.0 1.32e-04    -  1.00e+00 1.00e+00h  1
 981  1.2047839e-01 5.25e-10 2.42e-06 -11.0 9.50e-05    -  1.00e+00 1.00e+00h  1
 982  1.2047839e-01 2.69e-09 4.18e-05 -11.0 4.95e-04    -  1.00e+00 1.00e+00h  1
 983  1.2047839e-01 3.28e-09 5.17e-06 -11.0 4.45e-04    -  1.00e+00 1.00e+00h  1
 984  1.2047839e-01 4.18e-10 1.42e-05 -11.0 1.20e-04    -  1.00e+00 1.00e+00h  1
 985  1.2047839e-01 1.84e-10 5.03e-07 -11.0 8.61e-05    -  1.00e+00 1.00e+00h  1
 986  1.2047839e-01 8.20e-11 2.66e-06 -11.0 3.55e-05    -  1.00e+00 1.00e+00h  1
 987  1.2047839e-01 3.16e-11 3.20e-07 -11.0 2.29e-05    -  1.00e+00 1.00e+00h  1
 988  1.2047839e-01 1.03e-11 5.62e-07 -11.0 3.33e-05    -  1.00e+00 1.00e+00h  1
 989  1.2047839e-01 4.88e-10 2.90e-05 -11.0 2.87e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 990  1.2047839e-01 1.23e-09 3.69e-05 -11.0 7.85e-04    -  1.00e+00 1.00e+00h  1
 991  1.2047839e-01 2.67e-09 1.47e-05 -11.0 9.15e-04    -  1.00e+00 1.00e+00h  1
 992  1.2047839e-01 1.62e-10 1.48e-06 -11.0 1.49e-04    -  1.00e+00 1.00e+00h  1
 993  1.2047839e-01 6.06e-11 2.82e-04 -11.0 3.23e-03    -  1.00e+00 1.00e+00H  1
 994  1.2047839e-01 5.29e-08 3.18e-06 -11.0 2.70e-03    -  1.00e+00 1.00e+00h  1
 995  1.2047839e-01 7.95e-09 1.79e-05 -11.0 1.07e-03    -  1.00e+00 1.00e+00h  1
 996  1.2047839e-01 1.16e-08 3.07e-06 -11.0 1.11e-03    -  1.00e+00 1.00e+00h  1
 997  1.2047839e-01 3.52e-07 8.66e-05 -11.0 3.86e-03    -  5.00e-01 1.00e+00h  1
 998  1.2047837e-01 3.42e-07 7.53e-06 -11.0 3.50e-03    -  1.00e+00 1.00e+00h  1
 999  1.2047839e-01 9.86e-08 1.92e-04 -11.0 7.33e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1000  1.2047838e-01 9.69e-08 9.45e-05 -11.0 7.91e-03    -  1.00e+00 1.00e+00h  1
1001  1.2047838e-01 3.88e-06 7.22e-04 -10.1 2.39e-02    -  1.00e+00 1.00e+00h  1
1002  1.2047814e-01 3.60e-06 2.55e-04 -10.2 2.27e-02    -  1.00e+00 1.00e+00h  1
1003  1.2047839e-01 3.22e-07 6.64e-04 -11.0 9.44e-03    -  1.00e+00 1.00e+00h  1
1004  1.2047838e-01 1.02e-05 2.60e-03 -11.0 2.68e-02    -  1.00e+00 1.00e+00h  1
1005  1.2047821e-01 7.13e-06 5.63e-04 -11.0 2.18e-02    -  1.00e+00 7.54e-01h  1
1006  1.2047821e-01 7.11e-06 1.30e+01 -11.0 1.21e-02  -6.5 2.85e-09 1.95e-03f 10
1007  1.2047893e-01 7.47e-09 9.22e-03 -11.0 5.05e-02  -7.0 3.67e-03 1.00e+00H  1
1008  1.2047757e-01 3.11e-05 8.86e-03 -11.0 8.94e-02    -  1.00e+00 1.00e+00h  1
1009  1.2047551e-01 1.14e-04 3.99e-03 -11.0 5.73e-02    -  4.45e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1010  1.2047549e-01 1.13e-04 4.04e-03 -11.0 1.31e-01    -  1.00e+00 6.17e-03h  1
1011  1.2045791e-01 4.65e-02 2.82e+03 -11.0 1.24e+01    -  4.99e-08 2.23e-01f  1
1012  1.1993758e-01 2.24e-02 4.15e-02 -11.0 1.12e+00  -5.6 1.45e-06 1.00e+00h  1
1013  1.2036690e-01 6.09e-03 3.50e-02 -11.0 1.14e+00    -  1.00e+00 1.00e+00h  1
1014  1.2061691e-01 3.04e-09 1.78e-02 -11.0 3.80e-01  -5.2 2.22e-01 1.00e+00H  1
1015  1.2061633e-01 3.13e-09 1.78e-02 -11.0 3.08e-01    -  1.00e+00 2.10e-03h  4
1016  1.2061628e-01 3.38e-09 1.78e-02 -11.0 1.89e+00  -5.7 9.32e-01 8.07e-05h 13
1017  1.2003194e-01 4.65e-03 2.62e-02 -11.0 7.44e-01    -  7.77e-01 1.00e+00f  1
1018  1.1998991e-01 1.11e-02 4.31e-02 -11.0 4.56e-01    -  1.53e-03 1.00e+00h  1
1019  1.1996427e-01 1.04e-02 3.90e-02 -11.0 1.55e+00    -  1.00e+00 6.43e-02h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1020  1.1986391e-01 3.89e-02 8.33e+01 -11.0 1.53e+00  -5.3 1.74e-08 1.00e+00h  1
1021  1.1986135e-01 3.89e-02 8.32e+01 -11.0 1.27e+00    -  1.00e+00 9.38e-04h  1
1022  1.1986534e-01 1.49e-02 8.84e-01 -11.0 8.67e-01    -  2.04e-03 1.00e+00h  1
1023  1.2108053e-01 6.87e-04 1.03e-01 -11.0 8.87e-01  -5.7 1.00e+00 1.00e+00H  1
1024  1.1989200e-01 1.25e-02 1.05e-02 -11.0 7.43e-01  -6.2 6.80e-01 1.00e+00h  1
1025  1.1990075e-01 1.23e-02 1.03e-02 -11.0 4.64e-01    -  1.00e+00 1.53e-02h  1
1026  1.2046562e-01 2.10e-03 1.93e+03 -11.0 4.54e-01    -  4.45e-07 1.00e+00h  1
1027  1.2046573e-01 3.84e-04 2.02e-02 -11.0 1.98e-01    -  6.46e-01 1.00e+00h  1
1028  1.2046348e-01 3.78e-04 1.56e-02 -11.0 8.41e-01  -6.3 1.00e+00 5.94e-02h  1
1029  1.2043914e-01 4.25e-03 1.00e-01 -11.0 1.08e+00  -5.8 2.51e-01 2.50e-01f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1030  1.2034675e-01 5.25e-03 4.37e-03 -11.0 2.67e-01    -  3.11e-01 1.00e+00h  1
1031  1.2040839e-01 2.81e-03 1.07e-02 -11.0 1.46e-01    -  1.00e+00 5.00e-01h  2
1032  1.2043749e-01 1.50e-03 7.20e-03 -11.0 1.19e-01  -6.3 1.00e+00 5.00e-01h  2
1033  1.2047216e-01 8.85e-05 5.61e-03 -11.0 1.12e-01    -  1.00e+00 1.00e+00h  1
1034  1.2048069e-01 5.21e-07 3.27e-03 -11.0 7.14e-02  -5.9 6.55e-01 1.00e+00H  1
1035  1.2047905e-01 7.91e-06 1.72e-03 -11.0 4.38e-02  -6.4 4.08e-01 1.00e+00H  1
1036  1.2047871e-01 7.81e-06 1.35e-03 -11.0 6.96e-02  -6.8 1.00e+00 1.61e-01h  1
1037  1.2047819e-01 1.19e-05 2.30e+02 -11.0 1.36e-02    -  2.25e-06 1.00e+00f  1
1038  1.2047754e-01 2.38e-05 8.33e-04 -11.0 1.23e-02    -  5.70e-01 1.00e+00h  1
1039  1.2047041e-01 1.69e-05 2.47e-04 -11.0 1.81e-02    -  6.66e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
1040  1.2047840e-01 5.05e-08 1.30e-04 -11.0 1.22e-03    -  6.37e-01 1.00e+00h  1
1041  1.2047836e-01 3.30e-06 1.55e-03 -11.0 7.76e-03  -5.5 4.07e-01 1.00e+00h  1
1042  1.2047832e-01 2.98e-06 3.22e-04 -11.0 9.27e-03    -  6.16e-01 1.00e+00h  1
1043  1.2047834e-01 5.48e-06 8.53e-05 -11.0 1.06e-02    -  5.02e-01 1.00e+00h  1
1044  1.2047874e-01 1.40e-08 2.36e-03 -11.0 1.45e-02    -  5.94e-02 1.00e+00H  1
1045  1.2047813e-01 5.93e-06 2.62e-04 -11.0 1.17e-02    -  1.00e+00 8.18e-01h  1
1046  1.2047813e-01 5.93e-06 1.23e-01 -11.0 4.75e-03    -  8.39e-09 9.77e-04f 11
1047  1.2047836e-01 3.14e-06 1.06e-03 -11.0 7.63e-03    -  1.95e-03 1.00e+00h  1
1048  1.2047822e-01 1.13e-06 2.46e-04 -11.0 1.73e-03    -  1.23e-01 1.00e+00h  1
1049  1.2047833e-01 1.41e-06 1.46e-04 -11.0 4.62e-03    -  1.00e+00 1.00e+00h  1
